user_id;segment_id;segment_name;assigned_rewards
583070;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583087;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
583120;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
583134;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583200;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583297;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
583335;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583336;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583342;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
583446;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
583454;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583483;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583486;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
583490;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
583499;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
583526;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583612;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
583623;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583664;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583759;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583764;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583931;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
583955;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
583976;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584001;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584012;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584030;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584034;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584115;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584134;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584185;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584217;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
584241;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
584247;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584288;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584423;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584459;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584525;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584530;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584531;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584537;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584591;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584666;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584787;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584843;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584844;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
584875;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584912;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584977;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
584998;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
585138;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
585187;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585231;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
585248;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585250;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
585310;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585361;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
585492;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585522;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
585583;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585595;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585650;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
585717;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585722;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585745;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
585768;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585832;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585882;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
585915;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585946;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585965;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
585986;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586006;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586038;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586063;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586077;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586096;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586122;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586124;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586192;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586251;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586257;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
586270;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586272;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586312;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586344;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
586357;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
586384;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586458;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
586471;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586631;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586637;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586644;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586656;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586672;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586701;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586732;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586762;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586774;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586811;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586820;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586829;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
586850;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586876;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586887;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
586936;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
586953;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
587134;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
587195;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
587233;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
587234;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
587304;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
587313;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
587373;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
587459;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
587470;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
587483;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
587538;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
587577;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
587642;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
587675;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
587698;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
587753;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
587754;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
587802;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
587810;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
587899;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588013;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588048;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588103;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
588313;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588355;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
588370;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588386;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588391;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588414;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
588497;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588507;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
588526;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
588560;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
588582;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588677;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588732;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588820;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
588893;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
588919;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589121;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589140;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589154;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
589162;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
589164;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
589171;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589228;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
589259;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589306;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
589311;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589404;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
589405;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589414;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589489;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
589539;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
589630;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
589650;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589758;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
589775;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589812;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589822;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
589868;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589884;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
589977;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
589995;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590014;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590040;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590077;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590095;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590103;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590123;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590130;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590163;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590202;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590227;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590230;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590379;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590394;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590397;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
590400;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590404;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590412;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590420;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590429;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590434;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590442;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590468;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590473;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590558;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590659;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
590697;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590744;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590829;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590843;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
590905;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590922;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590954;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
590967;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
590981;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
591003;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
591097;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
591155;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
591255;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
591328;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
591381;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
591433;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
591478;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
591593;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
591599;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
591714;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
591746;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
591835;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
591888;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
592035;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
592082;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
592118;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
592132;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
592158;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
592221;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
592366;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
592371;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
592372;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
592399;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
592445;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
592491;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
592598;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
592707;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
592792;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
592833;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
592886;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
592929;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
592958;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
593020;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
593244;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
593350;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
593385;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
593386;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
593398;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
593401;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
593494;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
593536;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
593632;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
593672;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
593719;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
593786;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
593833;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
593910;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594000;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
594027;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
594042;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
594103;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594123;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594146;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
594188;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594238;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594240;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594406;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
594410;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594446;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594449;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594503;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594516;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
594601;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594644;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
594695;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
594737;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594824;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
594892;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594914;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
594948;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
594985;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595026;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595087;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
595122;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595123;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595171;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595184;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
595257;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
595283;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595284;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
595386;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
595414;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
595431;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
595442;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595506;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
595527;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595587;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
595624;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595626;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
595690;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
595740;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595852;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595861;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
595958;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
596103;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
596153;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
596186;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
596220;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
596222;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
596320;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
596335;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
596361;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
596409;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
